Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
"Congo, Dem. Rep.",COD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2299611.79628014,..,..,..,..,..,..,..,..,..,2298295.54080564,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2295898.50658286,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,340417.594767824,..,..,..,..,..,..,..,..,..,340316.935281167,..,..,..,..,..,..,..,..,..,..,..,..,..,..,340340.843973329,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50316.70580292,..,..,..,..,..,..,..,..,..,50075.94174583,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49804.71155253,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,319242.16283389,..,..,..,..,..,..,..,..,..,318672.32606869,..,..,..,..,..,..,..,..,..,..,..,..,..,..,318023.63117579,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54783.427503523,..,..,..,..,..,..,..,..,..,54800.616346388,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54777.085983431,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107262.74607605,..,..,..,..,..,..,..,..,..,106968.69679437,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106664.75775172,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,323.5529621998,..,..,..,..,..,..,..,..,..,322.6417400157,..,..,..,..,..,..,..,..,..,..,..,..,..,..,316.3220359654,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8950.394905227,..,..,..,..,..,..,..,..,..,8869.730038384,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8747.627333516,..,..,..,..,..,..,..,..,..,..
Czechia,CZE,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74404.0351823,..,..,..,..,..,..,..,..,..,74278.1133606,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73926.2202924,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40583.72944463,..,..,..,..,..,..,..,..,..,40497.34822253,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40365.62700386,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21587.4931032,..,..,..,..,..,..,..,..,..,21585.726127119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21571.774903744,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,741.64740825116,..,..,..,..,..,..,..,..,..,737.995440628114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,735.838675635546,..,..,..,..,..,..,..,..,..,..
